id_flux,date_reception,type_document,id_adherent,id_contrat,collectivite,statut_flux,statut_ged,date_production,date_depot_ged,mode_envoi,batch_id,duree_traitement_sec
FLX-01915,2024-02-06 17:08:34,CARTE_ADHERENT,ADH-152756,CTR-58153102,Mairie de Lyon,TRAITE,DEPOSE,2024-02-06 17:18:49,2024-02-06 18:46:27,DEMATERIALISE,BATCH-20240210-69,129.0
FLX-01916,2024-01-28 07:18:46,APPEL_COTISATION,ADH-936667,CTR-99218034,Conseil Régional de Bretagne,TRAITE,ECHEC_DEPOT,2024-01-28 07:33:46,,EN_ATTENTE_CHOIX,BATCH-20240210-69,143.0
FLX-01917,2024-01-24 20:46:22,INDU,ADH-452690,CTR-79063439,Mairie de Paris,TRAITE,DEPOSE,2024-01-24 20:52:53,2024-01-24 22:24:23,COURRIER_POSTAL,BATCH-20240210-69,94.0
FLX-01918,2024-03-03 04:54:21,APPEL_COTISATION,ADH-493236,CTR-40899698,CCAS de Bordeaux,TRAITE,DEPOSE,2024-03-03 05:03:44,2024-03-03 05:29:27,DEMATERIALISE,BATCH-20240210-69,120.0
FLX-01919,2024-01-16 17:06:54,CARTE_ADHERENT,ADH-311325,CTR-62869644,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-01-16 17:31:00,2024-01-16 18:00:40,COURRIER_POSTAL,BATCH-20240210-69,160.0
FLX-01920,2024-03-20 11:39:56,CARTE_ADHERENT,ADH-470565,CTR-37434787,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-20 12:17:56,2024-03-20 13:14:12,COURRIER_POSTAL,BATCH-20240210-69,62.0
FLX-01921,2024-01-14 06:35:41,APPEL_COTISATION,ADH-428779,CTR-78405873,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-14 06:46:02,2024-01-14 06:55:51,COURRIER_POSTAL,BATCH-20240114-70,99.0
FLX-01922,2024-01-29 11:41:10,COURRIER_ADHESION,ADH-909657,CTR-80639184,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-29 12:40:04,2024-01-29 13:02:17,COURRIER_POSTAL,BATCH-20240114-70,113.0
FLX-01923,2024-03-23 17:21:09,APPEL_COTISATION,ADH-299245,CTR-22314973,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-23 17:45:15,,COURRIER_POSTAL,BATCH-20240114-70,36.0
FLX-01924,2024-03-23 13:29:57,CARTE_ADHERENT,ADH-993317,CTR-28411148,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-03-23 13:50:10,2024-03-23 14:53:52,COURRIER_POSTAL,BATCH-20240114-70,30.0
FLX-01925,2024-03-20 05:06:28,RELANCE,ADH-599264,CTR-10095672,SDIS 75,TRAITE,DEPOSE,2024-03-20 05:36:11,2024-03-20 06:03:40,DEMATERIALISE,BATCH-20240114-70,44.0
FLX-01926,2024-01-14 23:49:05,COURRIER_ADHESION,ADH-185333,CTR-91810413,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-15 00:25:52,2024-01-15 02:20:16,EN_ATTENTE_CHOIX,BATCH-20240114-70,89.0
FLX-01927,2024-03-27 02:18:52,APPEL_COTISATION,ADH-795585,CTR-38535325,CCAS de Bordeaux,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240114-70,
FLX-01928,2024-01-29 23:01:16,CARTE_ADHERENT,ADH-372951,CTR-34956681,Mairie de Paris,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01929,2024-02-25 02:35:15,APPEL_COTISATION,ADH-106402,CTR-62997057,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-25 02:51:10,2024-02-25 03:28:52,DEMATERIALISE,BATCH-20240114-70,18.0
FLX-01930,2024-02-10 18:18:32,COURRIER_ADHESION,ADH-104521,CTR-29398749,CCAS de Bordeaux,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-10 18:42:12,,DEMATERIALISE,BATCH-20240114-70,162.0
FLX-01931,2024-03-17 15:57:39,APPEL_COTISATION,ADH-818525,CTR-51971410,Mairie de Paris,TRAITE,DEPOSE,2024-03-17 16:18:57,2024-03-17 18:13:27,COURRIER_POSTAL,BATCH-20240114-70,12.0
FLX-01932,2024-03-03 08:13:01,APPEL_COTISATION,ADH-875173,CTR-57729958,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-03-03 08:57:04,2024-03-03 10:19:57,DEMATERIALISE,BATCH-20240114-70,130.0
FLX-01933,2024-03-19 23:22:44,APPEL_COTISATION,ADH-108382,CTR-41705986,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-19 23:53:31,2024-03-20 00:17:02,DEMATERIALISE,BATCH-20240114-70,160.0
FLX-01934,2024-02-19 05:05:53,APPEL_COTISATION,ADH-616243,CTR-54843096,Mairie de Paris,TRAITE,DEPOSE,2024-02-19 05:06:37,2024-02-19 06:59:04,DEMATERIALISE,BATCH-20240114-70,128.0
FLX-01935,2024-02-01 21:32:08,APPEL_COTISATION,ADH-997428,CTR-70836342,SDIS 75,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,EN_ATTENTE_CHOIX,BATCH-20240114-70,
FLX-01936,2024-03-25 18:24:06,RELANCE,ADH-595873,CTR-67366521,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-25 18:28:45,2024-03-25 19:18:45,COURRIER_POSTAL,BATCH-20240114-70,147.0
FLX-01937,2024-03-24 22:35:16,COURRIER_ADHESION,ADH-639353,CTR-13446997,Mairie de Toulouse,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01938,2024-01-01 04:39:16,RELANCE,ADH-447614,CTR-22518821,CCAS de Bordeaux,TRAITE,DEPOSE,2024-01-01 05:33:14,2024-01-01 05:40:24,DEMATERIALISE,BATCH-20240114-70,16.0
FLX-01939,2024-02-05 14:17:41,CARTE_ADHERENT,ADH-114425,CTR-97511565,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-05 14:58:04,2024-02-05 15:01:34,COURRIER_POSTAL,BATCH-20240114-70,61.0
FLX-01940,2024-01-26 17:32:26,COURRIER_ADHESION,ADH-899543,CTR-39551285,Pompiers de Marseille,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01941,2024-02-22 15:01:44,COURRIER_ADHESION,ADH-271871,CTR-23458049,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-22 15:49:45,,DEMATERIALISE,BATCH-20240114-70,76.0
FLX-01942,2024-01-23 04:43:10,COURRIER_ADHESION,ADH-677545,CTR-70087519,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-01-23 04:51:22,2024-01-23 06:09:33,COURRIER_POSTAL,BATCH-20240114-70,94.0
FLX-01943,2024-02-05 21:43:51,RELANCE,ADH-816537,CTR-14866602,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-05 22:02:06,2024-02-05 23:27:27,DEMATERIALISE,BATCH-20240114-70,178.0
FLX-01944,2024-02-05 18:44:55,APPEL_COTISATION,ADH-443190,CTR-55428404,Mairie de Paris,TRAITE,DEPOSE,2024-02-05 18:48:28,2024-02-05 20:45:15,DEMATERIALISE,BATCH-20240114-70,64.0
FLX-01945,2024-02-29 16:08:47,RELANCE,ADH-924283,CTR-12792199,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-29 16:59:28,,EN_ATTENTE_CHOIX,BATCH-20240114-70,90.0
FLX-01946,2024-02-16 07:54:54,CARTE_ADHERENT,ADH-633104,CTR-38251609,Mairie de Toulouse,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01947,2024-01-05 17:49:26,CARTE_ADHERENT,ADH-571069,CTR-42030922,Mairie de Paris,TRAITE,DEPOSE,2024-01-05 18:00:39,2024-01-05 18:49:04,DEMATERIALISE,BATCH-20240114-70,412.0
FLX-01948,2024-03-11 03:42:33,COURRIER_ADHESION,ADH-102175,CTR-14955121,Mairie de Paris,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01949,2024-03-16 06:15:57,COURRIER_ADHESION,ADH-373485,CTR-67315774,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-16 06:41:41,2024-03-16 08:22:55,COURRIER_POSTAL,BATCH-20240114-70,93.0
FLX-01950,2024-02-12 06:12:35,CARTE_ADHERENT,ADH-950340,CTR-54613440,SDIS 75,TRAITE,DEPOSE,2024-02-12 06:49:34,2024-02-12 07:47:01,DEMATERIALISE,BATCH-20240114-70,117.0
FLX-01951,2024-03-29 18:32:55,COURRIER_ADHESION,ADH-781014,CTR-70390275,Conseil Départemental de la Gironde,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240114-70,
FLX-01952,2024-02-09 23:15:29,COURRIER_ADHESION,ADH-554111,CTR-16960219,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01953,2024-02-20 07:12:33,APPEL_COTISATION,ADH-683984,CTR-60552650,EHPAD Les Tilleuls,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240114-70,
FLX-01954,2024-02-29 11:50:43,APPEL_COTISATION,ADH-288961,CTR-12255025,EHPAD Les Magnolias,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240114-70,
FLX-01955,2024-01-02 07:23:31,RELEVÉ_PRESTATIONS,ADH-318216,CTR-66433666,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-01-02 07:55:22,2024-01-02 09:47:25,COURRIER_POSTAL,BATCH-20240114-70,163.0
FLX-01956,2024-02-14 20:28:53,RELEVÉ_PRESTATIONS,ADH-445259,CTR-57663078,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-14 21:07:05,,COURRIER_POSTAL,BATCH-20240114-70,152.0
FLX-01957,2024-03-16 03:55:46,APPEL_COTISATION,ADH-392338,CTR-19920614,Mairie de Paris,TRAITE,DEPOSE,2024-03-16 04:26:44,2024-03-16 04:29:38,DEMATERIALISE,BATCH-20240114-70,148.0
FLX-01958,2024-01-02 02:29:14,CARTE_ADHERENT,ADH-528053,CTR-96275344,Mairie de Toulouse,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-02 02:37:53,,DEMATERIALISE,BATCH-20240114-70,10.0
FLX-01959,2024-01-30 19:03:00,APPEL_COTISATION,ADH-562110,CTR-38823667,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-30 19:26:18,2024-01-30 21:03:17,COURRIER_POSTAL,BATCH-20240114-70,149.0
FLX-01960,2024-01-15 10:06:06,RELANCE,ADH-184358,CTR-98331098,Mairie de Paris,TRAITE,DEPOSE,2024-01-15 10:26:55,2024-01-15 10:54:20,DEMATERIALISE,BATCH-20240114-70,32.0
FLX-01961,2024-03-24 00:44:56,COURRIER_ADHESION,ADH-272648,CTR-87254647,Pompiers de Marseille,TRAITE,DEPOSE,2024-03-24 00:56:10,2024-03-24 02:16:41,DEMATERIALISE,BATCH-20240324-71,47.0
FLX-01962,2024-02-26 15:03:24,CARTE_ADHERENT,ADH-464692,CTR-48698895,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-26 15:48:37,2024-02-26 16:17:45,DEMATERIALISE,BATCH-20240324-71,67.0
FLX-01963,2024-03-25 18:34:50,RELANCE,ADH-775087,CTR-64130946,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-01964,2024-03-16 20:53:02,CARTE_ADHERENT,ADH-658867,CTR-90358185,Hôpital Saint-Louis,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-01965,2024-02-01 15:53:00,APPEL_COTISATION,ADH-196554,CTR-86143614,Hôpital Saint-Louis,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-01 16:20:57,,DEMATERIALISE,BATCH-20240324-71,42.0
FLX-01966,2024-01-31 09:23:20,APPEL_COTISATION,ADH-771915,CTR-20419501,SDIS 75,TRAITE,DEPOSE,2024-01-31 09:25:39,2024-01-31 11:19:46,EN_ATTENTE_CHOIX,BATCH-20240324-71,40.0
FLX-01967,2024-02-02 14:04:58,COURRIER_ADHESION,ADH-939726,CTR-86943919,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-02 14:55:31,2024-02-02 15:31:47,COURRIER_POSTAL,BATCH-20240324-71,153.0
FLX-01968,2024-01-09 19:01:27,CARTE_ADHERENT,ADH-674065,CTR-77586074,CCAS de Bordeaux,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01969,2024-01-23 07:37:34,COURRIER_ADHESION,ADH-499122,CTR-22280105,Mairie de Paris,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01970,2024-02-20 20:13:12,COURRIER_ADHESION,ADH-140751,CTR-29988840,Hôpital Saint-Louis,TRAITE,DEPOSE,2024-02-20 20:27:15,2024-02-20 21:23:52,DEMATERIALISE,BATCH-20240324-71,157.0
FLX-01971,2024-01-28 17:03:54,COURRIER_ADHESION,ADH-300671,CTR-81504375,Conseil Départemental de la Gironde,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-28 17:11:59,,COURRIER_POSTAL,BATCH-20240324-71,135.0
FLX-01972,2024-02-20 03:11:48,RELANCE,ADH-208750,CTR-79642168,Pompiers de Marseille,TRAITE,DEPOSE,2024-02-20 04:03:49,2024-02-20 05:24:35,DEMATERIALISE,BATCH-20240324-71,47.0
FLX-01973,2024-03-13 14:34:28,COURRIER_ADHESION,ADH-174180,CTR-81932491,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-13 15:12:14,2024-03-13 16:40:02,DEMATERIALISE,BATCH-20240324-71,42.0
FLX-01974,2024-02-07 17:00:55,CARTE_ADHERENT,ADH-863274,CTR-81796765,Mairie de Paris,TRAITE,DEPOSE,2024-02-07 17:43:20,2024-02-07 17:50:10,EN_ATTENTE_CHOIX,BATCH-20240324-71,172.0
FLX-01975,2024-01-23 05:49:31,COURRIER_ADHESION,ADH-304750,CTR-62704694,EHPAD Les Magnolias,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01976,2024-03-16 08:53:06,RELEVÉ_PRESTATIONS,ADH-918076,CTR-51708883,Mairie de Paris,TRAITE,DEPOSE,2024-03-16 09:27:31,2024-03-16 09:28:55,DEMATERIALISE,BATCH-20240324-71,56.0
FLX-01977,2024-02-29 06:19:14,COURRIER_ADHESION,ADH-133521,CTR-60055293,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-29 06:42:47,2024-02-29 08:11:58,COURRIER_POSTAL,BATCH-20240324-71,142.0
FLX-01978,2024-03-22 00:41:37,CARTE_ADHERENT,ADH-635852,CTR-87435475,SDIS 75,TRAITE,DEPOSE,2024-03-22 01:07:12,2024-03-22 02:04:13,DEMATERIALISE,BATCH-20240324-71,61.0
FLX-01979,2024-02-04 02:40:47,INDU,ADH-729443,CTR-18152629,CCAS de Bordeaux,TRAITE,DEPOSE,2024-02-04 02:57:38,2024-02-04 04:11:23,DEMATERIALISE,BATCH-20240324-71,124.0
FLX-01980,2024-03-22 00:56:06,RELANCE,ADH-520515,CTR-67675194,Mairie de Lyon,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01981,2024-03-25 09:34:01,COURRIER_ADHESION,ADH-541174,CTR-88482279,Mairie de Paris,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-25 09:57:41,,COURRIER_POSTAL,BATCH-20240324-71,96.0
FLX-01982,2024-01-23 16:04:18,RELANCE,ADH-287150,CTR-78123869,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-01-23 16:52:55,2024-01-23 17:14:05,DEMATERIALISE,BATCH-20240324-71,441.0
FLX-01983,2024-01-18 02:25:06,CARTE_ADHERENT,ADH-506637,CTR-83459527,Mairie de Toulouse,TRAITE,DEPOSE,2024-01-18 03:08:22,2024-01-18 03:58:41,DEMATERIALISE,BATCH-20240324-71,57.0
FLX-01984,2024-02-11 15:00:32,CARTE_ADHERENT,ADH-450891,CTR-49862273,SDIS 75,TRAITE,DEPOSE,2024-02-11 15:27:41,2024-02-11 16:31:41,DEMATERIALISE,BATCH-20240324-71,3.0
FLX-01985,2024-02-24 08:36:08,COURRIER_ADHESION,ADH-897634,CTR-99153841,Conseil Départemental du Nord,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01986,2024-01-04 04:35:24,COURRIER_ADHESION,ADH-471551,CTR-45115535,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-04 05:28:12,,DEMATERIALISE,BATCH-20240324-71,7.0
FLX-01987,2024-03-09 09:24:37,APPEL_COTISATION,ADH-759045,CTR-63898547,EHPAD Les Tilleuls,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01988,2024-03-24 15:39:30,CARTE_ADHERENT,ADH-190197,CTR-76249374,Pompiers de Marseille,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01989,2024-03-10 11:51:24,CARTE_ADHERENT,ADH-142637,CTR-74475108,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-10 12:44:56,2024-03-10 12:46:29,DEMATERIALISE,BATCH-20240324-71,71.0
FLX-01990,2024-02-24 00:32:00,APPEL_COTISATION,ADH-773726,CTR-10253267,EHPAD Les Tilleuls,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-01991,2024-03-25 13:50:29,RELANCE,ADH-596464,CTR-33789462,Conseil Départemental du Nord,ERREUR_FORMAT,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-01992,2024-02-17 03:10:46,COURRIER_ADHESION,ADH-124276,CTR-31829983,Conseil Départemental de la Gironde,ERREUR_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01993,2024-02-05 02:33:50,APPEL_COTISATION,ADH-967378,CTR-21901737,EHPAD Les Tilleuls,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01994,2024-01-03 19:46:20,COURRIER_ADHESION,ADH-961646,CTR-43552592,SDIS 75,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-01995,2024-02-18 23:25:14,RELANCE,ADH-255647,CTR-23980605,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-18 23:41:37,2024-02-19 00:54:47,COURRIER_POSTAL,BATCH-20240324-71,456.0
FLX-01996,2024-02-21 19:16:33,APPEL_COTISATION,ADH-534617,CTR-23691084,SDIS 75,TRAITE,DEPOSE,2024-02-21 19:52:31,2024-02-21 20:56:55,EN_ATTENTE_CHOIX,BATCH-20240324-71,46.0
FLX-01997,2024-03-29 04:38:15,RELEVÉ_PRESTATIONS,ADH-403374,CTR-46196300,SDIS 75,TRAITE,DEPOSE,2024-03-29 05:04:09,2024-03-29 05:37:34,COURRIER_POSTAL,BATCH-20240324-71,84.0
FLX-01998,2024-02-16 05:21:05,COURRIER_ADHESION,ADH-834784,CTR-79268176,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-02-16 05:50:56,2024-02-16 06:25:17,DEMATERIALISE,BATCH-20240324-71,29.0
FLX-01999,2024-01-22 16:45:01,COURRIER_ADHESION,ADH-486230,CTR-39703001,SDIS 75,TRAITE,DEPOSE,2024-01-22 17:12:01,2024-01-22 18:14:04,COURRIER_POSTAL,BATCH-20240324-71,35.0
FLX-02000,2024-02-08 07:05:55,COURRIER_ADHESION,ADH-229526,CTR-22999131,Mairie de Toulouse,TRAITE,DEPOSE,2024-02-08 07:08:31,2024-02-08 08:25:47,DEMATERIALISE,BATCH-20240324-71,169.0
FLX-02001,2024-01-02 13:20:14,COURRIER_ADHESION,ADH-607723,CTR-82694057,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-02 14:15:46,2024-01-02 15:40:12,DEMATERIALISE,BATCH-20240324-71,153.0
FLX-02002,2024-02-07 04:59:32,COURRIER_ADHESION,ADH-561833,CTR-70650028,Hôpital Saint-Louis,ERREUR_FORMAT,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-02003,2024-03-16 05:48:46,RELEVÉ_PRESTATIONS,ADH-778381,CTR-97844970,Conseil Départemental du Nord,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-16 06:45:24,,COURRIER_POSTAL,BATCH-20240324-71,27.0
FLX-02004,2024-02-25 08:22:08,COURRIER_ADHESION,ADH-508873,CTR-66475042,Mairie de Lyon,TRAITE,DEPOSE,2024-02-25 09:15:23,2024-02-25 09:31:40,COURRIER_POSTAL,BATCH-20240324-71,27.0
FLX-02005,2024-02-28 00:01:22,COURRIER_ADHESION,ADH-397203,CTR-85570453,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-02-28 00:38:58,2024-02-28 01:49:42,COURRIER_POSTAL,BATCH-20240324-71,80.0
FLX-02006,2024-03-30 11:32:22,RELANCE,ADH-101532,CTR-72632063,Conseil Régional de Bretagne,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-30 12:05:38,,DEMATERIALISE,BATCH-20240324-71,141.0
FLX-02007,2024-03-10 16:33:39,CARTE_ADHERENT,ADH-619518,CTR-47697481,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-03-10 17:14:31,2024-03-10 17:23:17,COURRIER_POSTAL,BATCH-20240324-71,28.0
FLX-02008,2024-01-29 20:26:33,RELANCE,ADH-202666,CTR-14921802,Conseil Départemental de la Gironde,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-02009,2024-03-14 10:01:55,COURRIER_ADHESION,ADH-806165,CTR-73242277,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-14 10:04:59,2024-03-14 10:49:02,DEMATERIALISE,BATCH-20240324-71,35.0
FLX-02010,2024-01-31 14:55:33,CARTE_ADHERENT,ADH-181551,CTR-14957792,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-31 15:08:12,2024-01-31 16:58:24,COURRIER_POSTAL,BATCH-20240324-71,155.0
FLX-02011,2024-03-05 19:41:19,COURRIER_ADHESION,ADH-268828,CTR-96143173,Mairie de Toulouse,TRAITE,DEPOSE,2024-03-05 19:43:05,2024-03-05 20:28:20,DEMATERIALISE,BATCH-20240324-71,127.0
FLX-02012,2024-02-09 22:41:37,COURRIER_ADHESION,ADH-696168,CTR-17301126,Conseil Départemental de la Gironde,TRAITE,DEPOSE,2024-02-09 22:42:31,2024-02-09 23:20:39,DEMATERIALISE,BATCH-20240324-71,143.0
FLX-02013,2024-03-16 01:45:01,RELEVÉ_PRESTATIONS,ADH-206734,CTR-18867829,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-03-16 02:22:34,2024-03-16 02:41:14,EN_ATTENTE_CHOIX,BATCH-20240324-71,12.0
FLX-02014,2024-03-27 12:31:51,COURRIER_ADHESION,ADH-830002,CTR-35453062,Conseil Départemental du Nord,TRAITE,DEPOSE,2024-03-27 12:48:04,2024-03-27 13:18:59,COURRIER_POSTAL,BATCH-20240324-71,147.0
FLX-02015,2024-02-29 11:18:26,CARTE_ADHERENT,ADH-938600,CTR-41090881,SDIS 75,TRAITE,DEPOSE,2024-02-29 11:42:28,2024-02-29 13:01:56,COURRIER_POSTAL,BATCH-20240324-71,150.0
FLX-02016,2024-03-23 05:49:58,CARTE_ADHERENT,ADH-213123,CTR-50380731,Conseil Régional de Bretagne,TRAITE,DEPOSE,2024-03-23 06:47:23,2024-03-23 07:25:40,DEMATERIALISE,BATCH-20240324-71,132.0
FLX-02017,2024-02-04 09:27:24,COURRIER_ADHESION,ADH-830548,CTR-31042176,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-04 10:00:19,2024-02-04 10:31:53,DEMATERIALISE,BATCH-20240324-71,107.0
FLX-02018,2024-01-30 17:16:18,INDU,ADH-499605,CTR-38177469,Mairie de Paris,TRAITE,DEPOSE,2024-01-30 17:43:22,2024-01-30 18:30:35,DEMATERIALISE,BATCH-20240324-71,65.0
FLX-02019,2024-01-22 00:35:40,COURRIER_ADHESION,ADH-187897,CTR-62377942,SDIS 75,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-22 00:59:56,,DEMATERIALISE,BATCH-20240324-71,67.0
FLX-02020,2024-02-29 03:31:24,APPEL_COTISATION,ADH-791207,CTR-73312491,Mairie de Paris,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-02021,2024-01-16 17:16:09,RELEVÉ_PRESTATIONS,ADH-728887,CTR-57287093,Mairie de Toulouse,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-02022,2024-03-21 18:30:09,APPEL_COTISATION,ADH-965671,CTR-96085212,EHPAD Les Magnolias,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-03-21 19:06:58,,DEMATERIALISE,BATCH-20240324-71,29.0
FLX-02023,2024-02-26 01:58:50,RELEVÉ_PRESTATIONS,ADH-380786,CTR-53486857,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-02-26 02:21:31,2024-02-26 04:15:43,EN_ATTENTE_CHOIX,BATCH-20240324-71,84.0
FLX-02024,2024-01-21 14:52:12,COURRIER_ADHESION,ADH-469006,CTR-72779068,Mairie de Lyon,TRAITE,DEPOSE,2024-01-21 14:57:45,2024-01-21 15:01:00,DEMATERIALISE,BATCH-20240324-71,152.0
FLX-02025,2024-03-05 21:55:43,CARTE_ADHERENT,ADH-348751,CTR-25242810,Conseil Régional de Bretagne,RECU,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-02026,2024-01-04 12:02:47,COURRIER_ADHESION,ADH-136509,CTR-94508906,EHPAD Les Magnolias,TRAITE,DEPOSE,2024-01-04 12:25:00,2024-01-04 12:41:27,DEMATERIALISE,BATCH-20240324-71,115.0
FLX-02027,2024-02-20 17:14:10,APPEL_COTISATION,ADH-965849,CTR-97667297,Mairie de Lyon,RECU,NON_APPLICABLE,,,COURRIER_POSTAL,BATCH-20240324-71,
FLX-02028,2024-01-30 08:20:31,RELEVÉ_PRESTATIONS,ADH-935669,CTR-27817607,Mairie de Toulouse,EN_ATTENTE_DONNEES,NON_APPLICABLE,,,DEMATERIALISE,BATCH-20240324-71,
FLX-02029,2024-01-05 08:55:55,COURRIER_ADHESION,ADH-770774,CTR-41081782,EHPAD Les Tilleuls,TRAITE,DEPOSE,2024-01-05 09:12:38,2024-01-05 10:22:23,DEMATERIALISE,BATCH-20240324-71,50.0
FLX-02030,2024-01-08 07:38:09,APPEL_COTISATION,ADH-949608,CTR-90191621,SDIS 75,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-01-08 08:25:15,,DEMATERIALISE,BATCH-20240324-71,76.0
FLX-02031,2024-02-05 19:24:52,COURRIER_ADHESION,ADH-228633,CTR-45334528,Mairie de Lyon,EN_TRAITEMENT,EN_ATTENTE_DEPOT,2024-02-05 20:21:12,,DEMATERIALISE,BATCH-20240324-71,176.0
